"profileID","respID","qID","altID","obsID","price","origin","processing","Specialty_Coffee"
12,97,11,3,1547,30,"Colombia Cauca","Natural","SCA Score: 90"
10,97,12,1,1548,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,97,12,2,1548,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,97,12,3,1548,30,"Colombia Cauca","Natural","SCA Score: 80"
7,97,13,1,1549,11,"Colombia Cauca","Washed","SCA Score: 80"
15,97,13,2,1549,11,"Colombia Cauca","Washed","SCA Score: 90"
16,97,13,3,1549,30,"Colombia Cauca","Washed","SCA Score: 90"
12,97,14,1,1550,30,"Colombia Cauca","Natural","SCA Score: 90"
4,97,14,2,1550,30,"Colombia Cauca","Natural","SCA Score: 80"
3,97,14,3,1550,11,"Colombia Cauca","Natural","SCA Score: 80"
5,97,15,1,1551,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,97,15,2,1551,11,"Colombia Cauca","Natural","SCA Score: 90"
10,97,15,3,1551,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,97,16,1,1552,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,97,16,2,1552,11,"Colombia Cauca","Washed","SCA Score: 80"
11,97,16,3,1552,11,"Colombia Cauca","Natural","SCA Score: 90"
3,98,1,1,1553,11,"Colombia Cauca","Natural","SCA Score: 80"
8,98,1,2,1553,30,"Colombia Cauca","Washed","SCA Score: 80"
9,98,1,3,1553,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,98,2,1,1554,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,98,2,2,1554,11,"Colombia Cauca","Natural","SCA Score: 80"
1,98,2,3,1554,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,98,3,1,1555,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,98,3,2,1555,30,"Colombia Cauca","Washed","SCA Score: 90"
8,98,3,3,1555,30,"Colombia Cauca","Washed","SCA Score: 80"
4,98,4,1,1556,30,"Colombia Cauca","Natural","SCA Score: 80"
10,98,4,2,1556,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,98,4,3,1556,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,98,5,1,1557,30,"Colombia Cauca","Washed","SCA Score: 80"
6,98,5,2,1557,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,98,5,3,1557,11,"Colombia Cauca","Washed","SCA Score: 80"
6,98,6,1,1558,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,98,6,2,1558,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,98,6,3,1558,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,98,7,1,1559,11,"Colombia Cauca","Natural","SCA Score: 90"
12,98,7,2,1559,30,"Colombia Cauca","Natural","SCA Score: 90"
6,98,7,3,1559,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,98,8,1,1560,30,"Colombia Cauca","Washed","SCA Score: 90"
1,98,8,2,1560,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,98,8,3,1560,11,"Colombia Cauca","Washed","SCA Score: 90"
9,98,9,1,1561,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,98,9,2,1561,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,98,9,3,1561,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,98,10,1,1562,11,"Colombia Cauca","Washed","SCA Score: 90"
9,98,10,2,1562,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,98,10,3,1562,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,98,11,1,1563,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,98,11,2,1563,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,98,11,3,1563,30,"Colombia Cauca","Natural","SCA Score: 90"
10,98,12,1,1564,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,98,12,2,1564,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,98,12,3,1564,30,"Colombia Cauca","Natural","SCA Score: 80"
7,98,13,1,1565,11,"Colombia Cauca","Washed","SCA Score: 80"
15,98,13,2,1565,11,"Colombia Cauca","Washed","SCA Score: 90"
16,98,13,3,1565,30,"Colombia Cauca","Washed","SCA Score: 90"
12,98,14,1,1566,30,"Colombia Cauca","Natural","SCA Score: 90"
4,98,14,2,1566,30,"Colombia Cauca","Natural","SCA Score: 80"
3,98,14,3,1566,11,"Colombia Cauca","Natural","SCA Score: 80"
5,98,15,1,1567,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,98,15,2,1567,11,"Colombia Cauca","Natural","SCA Score: 90"
10,98,15,3,1567,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,98,16,1,1568,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,98,16,2,1568,11,"Colombia Cauca","Washed","SCA Score: 80"
11,98,16,3,1568,11,"Colombia Cauca","Natural","SCA Score: 90"
3,99,1,1,1569,11,"Colombia Cauca","Natural","SCA Score: 80"
8,99,1,2,1569,30,"Colombia Cauca","Washed","SCA Score: 80"
9,99,1,3,1569,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,99,2,1,1570,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,99,2,2,1570,11,"Colombia Cauca","Natural","SCA Score: 80"
1,99,2,3,1570,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,99,3,1,1571,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,99,3,2,1571,30,"Colombia Cauca","Washed","SCA Score: 90"
8,99,3,3,1571,30,"Colombia Cauca","Washed","SCA Score: 80"
4,99,4,1,1572,30,"Colombia Cauca","Natural","SCA Score: 80"
10,99,4,2,1572,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,99,4,3,1572,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,99,5,1,1573,30,"Colombia Cauca","Washed","SCA Score: 80"
6,99,5,2,1573,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,99,5,3,1573,11,"Colombia Cauca","Washed","SCA Score: 80"
6,99,6,1,1574,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,99,6,2,1574,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,99,6,3,1574,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,99,7,1,1575,11,"Colombia Cauca","Natural","SCA Score: 90"
12,99,7,2,1575,30,"Colombia Cauca","Natural","SCA Score: 90"
6,99,7,3,1575,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,99,8,1,1576,30,"Colombia Cauca","Washed","SCA Score: 90"
1,99,8,2,1576,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,99,8,3,1576,11,"Colombia Cauca","Washed","SCA Score: 90"
9,99,9,1,1577,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,99,9,2,1577,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,99,9,3,1577,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,99,10,1,1578,11,"Colombia Cauca","Washed","SCA Score: 90"
9,99,10,2,1578,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,99,10,3,1578,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,99,11,1,1579,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,99,11,2,1579,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,99,11,3,1579,30,"Colombia Cauca","Natural","SCA Score: 90"
10,99,12,1,1580,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,99,12,2,1580,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,99,12,3,1580,30,"Colombia Cauca","Natural","SCA Score: 80"
7,99,13,1,1581,11,"Colombia Cauca","Washed","SCA Score: 80"
15,99,13,2,1581,11,"Colombia Cauca","Washed","SCA Score: 90"
16,99,13,3,1581,30,"Colombia Cauca","Washed","SCA Score: 90"
12,99,14,1,1582,30,"Colombia Cauca","Natural","SCA Score: 90"
4,99,14,2,1582,30,"Colombia Cauca","Natural","SCA Score: 80"
3,99,14,3,1582,11,"Colombia Cauca","Natural","SCA Score: 80"
5,99,15,1,1583,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,99,15,2,1583,11,"Colombia Cauca","Natural","SCA Score: 90"
10,99,15,3,1583,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,99,16,1,1584,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,99,16,2,1584,11,"Colombia Cauca","Washed","SCA Score: 80"
11,99,16,3,1584,11,"Colombia Cauca","Natural","SCA Score: 90"
3,100,1,1,1585,11,"Colombia Cauca","Natural","SCA Score: 80"
8,100,1,2,1585,30,"Colombia Cauca","Washed","SCA Score: 80"
9,100,1,3,1585,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,100,2,1,1586,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,100,2,2,1586,11,"Colombia Cauca","Natural","SCA Score: 80"
1,100,2,3,1586,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,100,3,1,1587,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,100,3,2,1587,30,"Colombia Cauca","Washed","SCA Score: 90"
8,100,3,3,1587,30,"Colombia Cauca","Washed","SCA Score: 80"
4,100,4,1,1588,30,"Colombia Cauca","Natural","SCA Score: 80"
10,100,4,2,1588,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,100,4,3,1588,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,100,5,1,1589,30,"Colombia Cauca","Washed","SCA Score: 80"
6,100,5,2,1589,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,100,5,3,1589,11,"Colombia Cauca","Washed","SCA Score: 80"
6,100,6,1,1590,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,100,6,2,1590,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,100,6,3,1590,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,100,7,1,1591,11,"Colombia Cauca","Natural","SCA Score: 90"
12,100,7,2,1591,30,"Colombia Cauca","Natural","SCA Score: 90"
6,100,7,3,1591,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,100,8,1,1592,30,"Colombia Cauca","Washed","SCA Score: 90"
1,100,8,2,1592,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,100,8,3,1592,11,"Colombia Cauca","Washed","SCA Score: 90"
9,100,9,1,1593,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,100,9,2,1593,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,100,9,3,1593,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,100,10,1,1594,11,"Colombia Cauca","Washed","SCA Score: 90"
9,100,10,2,1594,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,100,10,3,1594,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,100,11,1,1595,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,100,11,2,1595,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,100,11,3,1595,30,"Colombia Cauca","Natural","SCA Score: 90"
10,100,12,1,1596,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,100,12,2,1596,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,100,12,3,1596,30,"Colombia Cauca","Natural","SCA Score: 80"
7,100,13,1,1597,11,"Colombia Cauca","Washed","SCA Score: 80"
15,100,13,2,1597,11,"Colombia Cauca","Washed","SCA Score: 90"
16,100,13,3,1597,30,"Colombia Cauca","Washed","SCA Score: 90"
12,100,14,1,1598,30,"Colombia Cauca","Natural","SCA Score: 90"
4,100,14,2,1598,30,"Colombia Cauca","Natural","SCA Score: 80"
3,100,14,3,1598,11,"Colombia Cauca","Natural","SCA Score: 80"
5,100,15,1,1599,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,100,15,2,1599,11,"Colombia Cauca","Natural","SCA Score: 90"
10,100,15,3,1599,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,100,16,1,1600,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,100,16,2,1600,11,"Colombia Cauca","Washed","SCA Score: 80"
11,100,16,3,1600,11,"Colombia Cauca","Natural","SCA Score: 90"
3,101,1,1,1601,11,"Colombia Cauca","Natural","SCA Score: 80"
8,101,1,2,1601,30,"Colombia Cauca","Washed","SCA Score: 80"
9,101,1,3,1601,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,101,2,1,1602,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,101,2,2,1602,11,"Colombia Cauca","Natural","SCA Score: 80"
1,101,2,3,1602,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,101,3,1,1603,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,101,3,2,1603,30,"Colombia Cauca","Washed","SCA Score: 90"
8,101,3,3,1603,30,"Colombia Cauca","Washed","SCA Score: 80"
4,101,4,1,1604,30,"Colombia Cauca","Natural","SCA Score: 80"
10,101,4,2,1604,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,101,4,3,1604,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,101,5,1,1605,30,"Colombia Cauca","Washed","SCA Score: 80"
6,101,5,2,1605,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,101,5,3,1605,11,"Colombia Cauca","Washed","SCA Score: 80"
6,101,6,1,1606,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,101,6,2,1606,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,101,6,3,1606,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,101,7,1,1607,11,"Colombia Cauca","Natural","SCA Score: 90"
12,101,7,2,1607,30,"Colombia Cauca","Natural","SCA Score: 90"
6,101,7,3,1607,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,101,8,1,1608,30,"Colombia Cauca","Washed","SCA Score: 90"
1,101,8,2,1608,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,101,8,3,1608,11,"Colombia Cauca","Washed","SCA Score: 90"
9,101,9,1,1609,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,101,9,2,1609,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,101,9,3,1609,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,101,10,1,1610,11,"Colombia Cauca","Washed","SCA Score: 90"
9,101,10,2,1610,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,101,10,3,1610,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,101,11,1,1611,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,101,11,2,1611,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,101,11,3,1611,30,"Colombia Cauca","Natural","SCA Score: 90"
10,101,12,1,1612,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,101,12,2,1612,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,101,12,3,1612,30,"Colombia Cauca","Natural","SCA Score: 80"
7,101,13,1,1613,11,"Colombia Cauca","Washed","SCA Score: 80"
15,101,13,2,1613,11,"Colombia Cauca","Washed","SCA Score: 90"
16,101,13,3,1613,30,"Colombia Cauca","Washed","SCA Score: 90"
12,101,14,1,1614,30,"Colombia Cauca","Natural","SCA Score: 90"
4,101,14,2,1614,30,"Colombia Cauca","Natural","SCA Score: 80"
3,101,14,3,1614,11,"Colombia Cauca","Natural","SCA Score: 80"
5,101,15,1,1615,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,101,15,2,1615,11,"Colombia Cauca","Natural","SCA Score: 90"
10,101,15,3,1615,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,101,16,1,1616,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,101,16,2,1616,11,"Colombia Cauca","Washed","SCA Score: 80"
11,101,16,3,1616,11,"Colombia Cauca","Natural","SCA Score: 90"
3,102,1,1,1617,11,"Colombia Cauca","Natural","SCA Score: 80"
8,102,1,2,1617,30,"Colombia Cauca","Washed","SCA Score: 80"
9,102,1,3,1617,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,102,2,1,1618,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,102,2,2,1618,11,"Colombia Cauca","Natural","SCA Score: 80"
1,102,2,3,1618,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,102,3,1,1619,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,102,3,2,1619,30,"Colombia Cauca","Washed","SCA Score: 90"
8,102,3,3,1619,30,"Colombia Cauca","Washed","SCA Score: 80"
4,102,4,1,1620,30,"Colombia Cauca","Natural","SCA Score: 80"
10,102,4,2,1620,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,102,4,3,1620,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,102,5,1,1621,30,"Colombia Cauca","Washed","SCA Score: 80"
6,102,5,2,1621,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,102,5,3,1621,11,"Colombia Cauca","Washed","SCA Score: 80"
6,102,6,1,1622,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,102,6,2,1622,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,102,6,3,1622,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,102,7,1,1623,11,"Colombia Cauca","Natural","SCA Score: 90"
12,102,7,2,1623,30,"Colombia Cauca","Natural","SCA Score: 90"
6,102,7,3,1623,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,102,8,1,1624,30,"Colombia Cauca","Washed","SCA Score: 90"
1,102,8,2,1624,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,102,8,3,1624,11,"Colombia Cauca","Washed","SCA Score: 90"
9,102,9,1,1625,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,102,9,2,1625,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,102,9,3,1625,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,102,10,1,1626,11,"Colombia Cauca","Washed","SCA Score: 90"
9,102,10,2,1626,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,102,10,3,1626,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,102,11,1,1627,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,102,11,2,1627,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,102,11,3,1627,30,"Colombia Cauca","Natural","SCA Score: 90"
10,102,12,1,1628,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,102,12,2,1628,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,102,12,3,1628,30,"Colombia Cauca","Natural","SCA Score: 80"
7,102,13,1,1629,11,"Colombia Cauca","Washed","SCA Score: 80"
15,102,13,2,1629,11,"Colombia Cauca","Washed","SCA Score: 90"
16,102,13,3,1629,30,"Colombia Cauca","Washed","SCA Score: 90"
12,102,14,1,1630,30,"Colombia Cauca","Natural","SCA Score: 90"
4,102,14,2,1630,30,"Colombia Cauca","Natural","SCA Score: 80"
3,102,14,3,1630,11,"Colombia Cauca","Natural","SCA Score: 80"
5,102,15,1,1631,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,102,15,2,1631,11,"Colombia Cauca","Natural","SCA Score: 90"
10,102,15,3,1631,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,102,16,1,1632,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,102,16,2,1632,11,"Colombia Cauca","Washed","SCA Score: 80"
11,102,16,3,1632,11,"Colombia Cauca","Natural","SCA Score: 90"
3,103,1,1,1633,11,"Colombia Cauca","Natural","SCA Score: 80"
8,103,1,2,1633,30,"Colombia Cauca","Washed","SCA Score: 80"
9,103,1,3,1633,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,103,2,1,1634,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,103,2,2,1634,11,"Colombia Cauca","Natural","SCA Score: 80"
1,103,2,3,1634,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,103,3,1,1635,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,103,3,2,1635,30,"Colombia Cauca","Washed","SCA Score: 90"
8,103,3,3,1635,30,"Colombia Cauca","Washed","SCA Score: 80"
4,103,4,1,1636,30,"Colombia Cauca","Natural","SCA Score: 80"
10,103,4,2,1636,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,103,4,3,1636,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,103,5,1,1637,30,"Colombia Cauca","Washed","SCA Score: 80"
6,103,5,2,1637,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,103,5,3,1637,11,"Colombia Cauca","Washed","SCA Score: 80"
6,103,6,1,1638,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,103,6,2,1638,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,103,6,3,1638,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,103,7,1,1639,11,"Colombia Cauca","Natural","SCA Score: 90"
12,103,7,2,1639,30,"Colombia Cauca","Natural","SCA Score: 90"
6,103,7,3,1639,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,103,8,1,1640,30,"Colombia Cauca","Washed","SCA Score: 90"
1,103,8,2,1640,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,103,8,3,1640,11,"Colombia Cauca","Washed","SCA Score: 90"
9,103,9,1,1641,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,103,9,2,1641,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,103,9,3,1641,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,103,10,1,1642,11,"Colombia Cauca","Washed","SCA Score: 90"
9,103,10,2,1642,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,103,10,3,1642,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,103,11,1,1643,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,103,11,2,1643,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,103,11,3,1643,30,"Colombia Cauca","Natural","SCA Score: 90"
10,103,12,1,1644,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,103,12,2,1644,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,103,12,3,1644,30,"Colombia Cauca","Natural","SCA Score: 80"
7,103,13,1,1645,11,"Colombia Cauca","Washed","SCA Score: 80"
15,103,13,2,1645,11,"Colombia Cauca","Washed","SCA Score: 90"
16,103,13,3,1645,30,"Colombia Cauca","Washed","SCA Score: 90"
12,103,14,1,1646,30,"Colombia Cauca","Natural","SCA Score: 90"
4,103,14,2,1646,30,"Colombia Cauca","Natural","SCA Score: 80"
3,103,14,3,1646,11,"Colombia Cauca","Natural","SCA Score: 80"
5,103,15,1,1647,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,103,15,2,1647,11,"Colombia Cauca","Natural","SCA Score: 90"
10,103,15,3,1647,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,103,16,1,1648,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,103,16,2,1648,11,"Colombia Cauca","Washed","SCA Score: 80"
11,103,16,3,1648,11,"Colombia Cauca","Natural","SCA Score: 90"
3,104,1,1,1649,11,"Colombia Cauca","Natural","SCA Score: 80"
8,104,1,2,1649,30,"Colombia Cauca","Washed","SCA Score: 80"
9,104,1,3,1649,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,104,2,1,1650,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,104,2,2,1650,11,"Colombia Cauca","Natural","SCA Score: 80"
1,104,2,3,1650,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,104,3,1,1651,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,104,3,2,1651,30,"Colombia Cauca","Washed","SCA Score: 90"
8,104,3,3,1651,30,"Colombia Cauca","Washed","SCA Score: 80"
4,104,4,1,1652,30,"Colombia Cauca","Natural","SCA Score: 80"
10,104,4,2,1652,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,104,4,3,1652,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,104,5,1,1653,30,"Colombia Cauca","Washed","SCA Score: 80"
6,104,5,2,1653,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,104,5,3,1653,11,"Colombia Cauca","Washed","SCA Score: 80"
6,104,6,1,1654,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,104,6,2,1654,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,104,6,3,1654,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,104,7,1,1655,11,"Colombia Cauca","Natural","SCA Score: 90"
12,104,7,2,1655,30,"Colombia Cauca","Natural","SCA Score: 90"
6,104,7,3,1655,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,104,8,1,1656,30,"Colombia Cauca","Washed","SCA Score: 90"
1,104,8,2,1656,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,104,8,3,1656,11,"Colombia Cauca","Washed","SCA Score: 90"
9,104,9,1,1657,11,"Brazil Central Plateau","Natural","SCA Score: 90"
